id_x,id_cliente,fecha,subtotal,iva,descuento,estado_x,id_factura,id_producto,cantidad,precio_unitario,id_y,nombre_x,apellido,correo,telefono,tipo,estado_y,id,nombre_y,descripcion,precio,stock,estado,total_detalle,total_factura,agno_mes,agno,mes,nombre_cliente
120,207,2025-03-26,381.95,80.21,21.91,Pagada,120,60,1,163.91,207,Sofía,Sierra,modesto15@example.org,+34878 000 024,Regular,Inactivo,60,Resultado,Ciudad toma trabajadores resulta gonzález valores.,163.91,84,Agotado,163.91,2702.3399999999997,2025-03,2025,3,Sofía Sierra
121,15,2025-05-15,1420.77,298.36,47.45,Pagada,121,172,7,252.21,15,Guiomar,Chaves,arambururufina@example.org,+34 900 80 97 41,VIP,Activo,172,Cómo,Afirmó economía miedo buenos.,252.21,215,Agotado,1765.47,2841.87,2025-05,2025,5,Guiomar Chaves
121,15,2025-05-15,1420.77,298.36,47.45,Pagada,121,99,8,134.55,15,Guiomar,Chaves,arambururufina@example.org,+34 900 80 97 41,VIP,Activo,99,Dicen,Uno conjunto principales abril.,134.55,419,Disponible,1076.4,2841.87,2025-05,2025,5,Guiomar Chaves
122,18,2025-07-29,659.45,138.48,87.54,Pagada,122,13,4,171.79,18,Chus,Suarez,albadavila@example.net,+34 748587799,VIP,Inactivo,13,Justicia,Muerto medidas esas miedo valores juego solución.,171.79,227,Agotado,687.16,2617.66,2025-07,2025,7,Chus Suarez
122,18,2025-07-29,659.45,138.48,87.54,Pagada,122,40,9,214.5,18,Chus,Suarez,albadavila@example.net,+34 748587799,VIP,Inactivo,40,Tan,Cultura no vista calidad cantidad posibilidad vio social.,214.5,472,Agotado,1930.5,2617.66,2025-07,2025,7,Chus Suarez
123,129,2025-08-20,1460.13,306.63,67.08,Pendiente,123,31,4,80.17,129,Modesta,Cuesta,abascalfortunata@example.com,+34976 68 66 70,Regular,Activo,31,México,Ellas humana dijo estados.,80.17,475,Disponible,320.68,850.1800000000001,2025-08,2025,8,Modesta Cuesta
123,129,2025-08-20,1460.13,306.63,67.08,Pendiente,123,159,6,88.25,129,Modesta,Cuesta,abascalfortunata@example.com,+34976 68 66 70,Regular,Activo,159,Salida,Tales armas cualquier personas mirada humanos programa deja.,88.25,102,Agotado,529.5,850.1800000000001,2025-08,2025,8,Modesta Cuesta
124,53,2025-06-11,1290.1,270.92,62.84,Cancelada,124,109,9,347.96,53,Jenaro,Almansa,liliana34@example.net,+34983 104 132,Premium,Activo,109,Libros,Crisis llegó don lado.,347.96,89,Disponible,3131.64,6897.219999999999,2025-06,2025,6,Jenaro Almansa
124,53,2025-06-11,1290.1,270.92,62.84,Cancelada,124,20,4,414.78,53,Jenaro,Almansa,liliana34@example.net,+34983 104 132,Premium,Activo,20,Mantener,Número juez actitud.,414.78,307,Disponible,1659.12,6897.219999999999,2025-06,2025,6,Jenaro Almansa
124,53,2025-06-11,1290.1,270.92,62.84,Cancelada,124,133,3,101.02,53,Jenaro,Almansa,liliana34@example.net,+34983 104 132,Premium,Activo,133,Unidad,Más marcha libre única persona antonio evitar propios.,101.02,182,Agotado,303.06,6897.219999999999,2025-06,2025,6,Jenaro Almansa
124,53,2025-06-11,1290.1,270.92,62.84,Cancelada,124,84,4,450.85,53,Jenaro,Almansa,liliana34@example.net,+34983 104 132,Premium,Activo,84,Llegar,Una consecuencia cosas español éste queda.,450.85,346,Agotado,1803.4,6897.219999999999,2025-06,2025,6,Jenaro Almansa
125,231,2025-10-12,347.67,73.01,92.93,Pendiente,125,111,9,186.39,231,María Del Carmen,Lastra,wtomas@example.com,+34827345847,Premium,Inactivo,111,Informe,Momento al estamos b período revolución interés.,186.39,133,Agotado,1677.5099999999998,10335.289999999999,2025-10,2025,10,María Del Carmen Lastra
125,231,2025-10-12,347.67,73.01,92.93,Pendiente,125,95,2,437.97,231,María Del Carmen,Lastra,wtomas@example.com,+34827345847,Premium,Inactivo,95,Fiscal,Ii centros objetivo es larga.,437.97,492,Disponible,875.94,10335.289999999999,2025-10,2025,10,María Del Carmen Lastra
125,231,2025-10-12,347.67,73.01,92.93,Pendiente,125,48,2,5.78,231,María Del Carmen,Lastra,wtomas@example.com,+34827345847,Premium,Inactivo,48,Últimos,Atrás hombre vez g debe carrera.,5.78,123,Agotado,11.56,10335.289999999999,2025-10,2025,10,María Del Carmen Lastra
125,231,2025-10-12,347.67,73.01,92.93,Pendiente,125,14,6,189.89,231,María Del Carmen,Lastra,wtomas@example.com,+34827345847,Premium,Inactivo,14,Asociación,Futuro mano ellos hubiera llega campaña máximo.,189.89,409,Agotado,1139.34,10335.289999999999,2025-10,2025,10,María Del Carmen Lastra
125,231,2025-10-12,347.67,73.01,92.93,Pendiente,125,130,6,52.11,231,María Del Carmen,Lastra,wtomas@example.com,+34827345847,Premium,Inactivo,130,Nivel,Necesidad artículo c adelante.,52.11,7,Agotado,312.65999999999997,10335.289999999999,2025-10,2025,10,María Del Carmen Lastra
125,231,2025-10-12,347.67,73.01,92.93,Pendiente,125,72,9,121.46,231,María Del Carmen,Lastra,wtomas@example.com,+34827345847,Premium,Inactivo,72,Madrid,Zonas vista intereses aspecto región acuerdo.,121.46,25,Disponible,1093.1399999999999,10335.289999999999,2025-10,2025,10,María Del Carmen Lastra
125,231,2025-10-12,347.67,73.01,92.93,Pendiente,125,171,8,335.82,231,María Del Carmen,Lastra,wtomas@example.com,+34827345847,Premium,Inactivo,171,Ésta,Unidos idea seguridad cabo.,335.82,291,Disponible,2686.56,10335.289999999999,2025-10,2025,10,María Del Carmen Lastra
125,231,2025-10-12,347.67,73.01,92.93,Pendiente,125,171,7,335.82,231,María Del Carmen,Lastra,wtomas@example.com,+34827345847,Premium,Inactivo,171,Ésta,Unidos idea seguridad cabo.,335.82,291,Disponible,2350.74,10335.289999999999,2025-10,2025,10,María Del Carmen Lastra
125,231,2025-10-12,347.67,73.01,92.93,Pendiente,125,154,1,187.84,231,María Del Carmen,Lastra,wtomas@example.com,+34827345847,Premium,Inactivo,154,Solamente,Negro siguientes cabeza allá.,187.84,173,Agotado,187.84,10335.289999999999,2025-10,2025,10,María Del Carmen Lastra
126,47,2025-11-07,1889.74,396.85,84.84,Pendiente,126,33,1,385.45,47,Juan Luis,Briones,victorinobastida@example.com,+34 885266138,VIP,Activo,33,Mes,Presidente lugar va iba.,385.45,332,Disponible,385.45,3863.5699999999997,2025-11,2025,11,Juan Luis Briones
126,47,2025-11-07,1889.74,396.85,84.84,Pendiente,126,6,2,324.78,47,Juan Luis,Briones,victorinobastida@example.com,+34 885266138,VIP,Activo,6,Decía,General pacientes parís visto solución agua cualquier.,324.78,112,Disponible,649.56,3863.5699999999997,2025-11,2025,11,Juan Luis Briones
126,47,2025-11-07,1889.74,396.85,84.84,Pendiente,126,86,8,80.5,47,Juan Luis,Briones,victorinobastida@example.com,+34 885266138,VIP,Activo,86,Nuestra,Habla relación unión familia trata medidas nuevo.,80.5,209,Agotado,644.0,3863.5699999999997,2025-11,2025,11,Juan Luis Briones
126,47,2025-11-07,1889.74,396.85,84.84,Pendiente,126,58,7,312.08,47,Juan Luis,Briones,victorinobastida@example.com,+34 885266138,VIP,Activo,58,Manos,Llamado cabeza datos cuando mirada carlos.,312.08,88,Agotado,2184.56,3863.5699999999997,2025-11,2025,11,Juan Luis Briones
127,213,2025-12-20,1656.1,347.78,23.78,Cancelada,127,192,6,198.44,213,Natividad,Doménech,rocaluna@example.net,+34 800 89 22 14,Regular,Inactivo,192,Grandes,Banco problema voy cosa suerte dólares.,198.44,494,Agotado,1190.6399999999999,2734.66,2025-12,2025,12,Natividad Doménech
127,213,2025-12-20,1656.1,347.78,23.78,Cancelada,127,169,3,285.62,213,Natividad,Doménech,rocaluna@example.net,+34 800 89 22 14,Regular,Inactivo,169,Nunca,Queda cambio función nuestros libre.,285.62,272,Agotado,856.86,2734.66,2025-12,2025,12,Natividad Doménech
127,213,2025-12-20,1656.1,347.78,23.78,Cancelada,127,13,4,171.79,213,Natividad,Doménech,rocaluna@example.net,+34 800 89 22 14,Regular,Inactivo,13,Justicia,Muerto medidas esas miedo valores juego solución.,171.79,227,Agotado,687.16,2734.66,2025-12,2025,12,Natividad Doménech
128,228,2025-07-21,1154.68,242.48,94.24,Pendiente,128,107,6,271.15,228,Itziar,Barragán,vhernandez@example.net,+34 982 941 165,VIP,Activo,107,Proyecto,Sabía papel blanco encuentran régimen particular.,271.15,154,Agotado,1626.8999999999999,1626.8999999999999,2025-07,2025,7,Itziar Barragán
129,152,2025-08-03,1695.7,356.1,33.13,Pendiente,129,90,3,468.45,152,Amaro,Gibert,franciscojorge@example.org,+34 803 22 75 48,VIP,Inactivo,90,Apenas,Final cierto tema pensar suerte cual expresión.,468.45,256,Agotado,1405.35,3024.8999999999996,2025-08,2025,8,Amaro Gibert
129,152,2025-08-03,1695.7,356.1,33.13,Pendiente,129,42,9,179.95,152,Amaro,Gibert,franciscojorge@example.org,+34 803 22 75 48,VIP,Inactivo,42,N,Pasó quién jóvenes.,179.95,121,Disponible,1619.55,3024.8999999999996,2025-08,2025,8,Amaro Gibert
130,194,2025-12-22,1912.64,401.65,51.22,Cancelada,130,6,8,324.78,194,Jordán,Gallardo,emena@example.net,+34 928 97 52 49,Regular,Inactivo,6,Decía,General pacientes parís visto solución agua cualquier.,324.78,112,Disponible,2598.24,12692.51,2025-12,2025,12,Jordán Gallardo
130,194,2025-12-22,1912.64,401.65,51.22,Cancelada,130,102,8,396.64,194,Jordán,Gallardo,emena@example.net,+34 928 97 52 49,Regular,Inactivo,102,Debía,Esas vivir metros máximo.,396.64,64,Disponible,3173.12,12692.51,2025-12,2025,12,Jordán Gallardo
130,194,2025-12-22,1912.64,401.65,51.22,Cancelada,130,90,9,468.45,194,Jordán,Gallardo,emena@example.net,+34 928 97 52 49,Regular,Inactivo,90,Apenas,Final cierto tema pensar suerte cual expresión.,468.45,256,Agotado,4216.05,12692.51,2025-12,2025,12,Jordán Gallardo
130,194,2025-12-22,1912.64,401.65,51.22,Cancelada,130,84,6,450.85,194,Jordán,Gallardo,emena@example.net,+34 928 97 52 49,Regular,Inactivo,84,Llegar,Una consecuencia cosas español éste queda.,450.85,346,Agotado,2705.1000000000004,12692.51,2025-12,2025,12,Jordán Gallardo
132,267,2025-06-19,55.08,11.57,68.54,Pagada,132,85,10,95.28,267,Aitana,Manjón,carinaparejo@example.com,+34887027854,VIP,Activo,85,Propio,Atrás servicio me momentos período.,95.28,408,Disponible,952.8,1967.1599999999999,2025-06,2025,6,Aitana Manjón
132,267,2025-06-19,55.08,11.57,68.54,Pagada,132,9,6,66.96,267,Aitana,Manjón,carinaparejo@example.com,+34887027854,VIP,Activo,9,Sueño,Hacia popular guerra esa misma jamás mayores.,66.96,223,Agotado,401.76,1967.1599999999999,2025-06,2025,6,Aitana Manjón
132,267,2025-06-19,55.08,11.57,68.54,Pagada,132,17,2,159.63,267,Aitana,Manjón,carinaparejo@example.com,+34887027854,VIP,Activo,17,Pasó,Tan proyectos si tierra fuerzas popular.,159.63,336,Agotado,319.26,1967.1599999999999,2025-06,2025,6,Aitana Manjón
132,267,2025-06-19,55.08,11.57,68.54,Pagada,132,10,6,48.89,267,Aitana,Manjón,carinaparejo@example.com,+34887027854,VIP,Activo,10,Paso,Deseo político ésta cosas comunidad sectores frente.,48.89,176,Agotado,293.34000000000003,1967.1599999999999,2025-06,2025,6,Aitana Manjón
134,273,2025-03-17,1379.72,289.74,98.85,Pendiente,134,61,6,301.99,273,Oriana,Sánchez,gallardoanna@example.com,+34849636040,Premium,Inactivo,61,Propio,Servicio real j varias hacia paso.,301.99,463,Agotado,1811.94,5709.46,2025-03,2025,3,Oriana Sánchez
134,273,2025-03-17,1379.72,289.74,98.85,Pendiente,134,153,5,197.04,273,Oriana,Sánchez,gallardoanna@example.com,+34849636040,Premium,Inactivo,153,Cuestión,Experiencia secretario nosotros fuerte estudio cuarto mayoría.,197.04,250,Agotado,985.1999999999999,5709.46,2025-03,2025,3,Oriana Sánchez
134,273,2025-03-17,1379.72,289.74,98.85,Pendiente,134,30,2,23.45,273,Oriana,Sánchez,gallardoanna@example.com,+34849636040,Premium,Inactivo,30,Pueblo,Juicio actividad calle total diferentes.,23.45,430,Disponible,46.9,5709.46,2025-03,2025,3,Oriana Sánchez
134,273,2025-03-17,1379.72,289.74,98.85,Pendiente,134,27,6,477.57,273,Oriana,Sánchez,gallardoanna@example.com,+34849636040,Premium,Inactivo,27,Decía,Aún actitud deja julio dónde.,477.57,317,Agotado,2865.42,5709.46,2025-03,2025,3,Oriana Sánchez
135,205,2025-10-13,724.33,152.11,90.89,Pagada,135,80,9,477.47,205,Cornelio,Andres,inocencionarvaez@example.com,+34 987 968 198,Premium,Inactivo,80,Tenemos,Izquierda pueblo meses años.,477.47,20,Agotado,4297.2300000000005,8159.1900000000005,2025-10,2025,10,Cornelio Andres
135,205,2025-10-13,724.33,152.11,90.89,Pagada,135,9,10,66.96,205,Cornelio,Andres,inocencionarvaez@example.com,+34 987 968 198,Premium,Inactivo,9,Sueño,Hacia popular guerra esa misma jamás mayores.,66.96,223,Agotado,669.5999999999999,8159.1900000000005,2025-10,2025,10,Cornelio Andres
135,205,2025-10-13,724.33,152.11,90.89,Pagada,135,103,8,374.6,205,Cornelio,Andres,inocencionarvaez@example.com,+34 987 968 198,Premium,Inactivo,103,Tan,Muerto imposible estaba tenía.,374.6,470,Disponible,2996.8,8159.1900000000005,2025-10,2025,10,Cornelio Andres
135,205,2025-10-13,724.33,152.11,90.89,Pagada,135,10,4,48.89,205,Cornelio,Andres,inocencionarvaez@example.com,+34 987 968 198,Premium,Inactivo,10,Paso,Deseo político ésta cosas comunidad sectores frente.,48.89,176,Agotado,195.56,8159.1900000000005,2025-10,2025,10,Cornelio Andres
136,47,2025-09-10,159.57,33.51,15.39,Pendiente,136,164,1,93.08,47,Juan Luis,Briones,victorinobastida@example.com,+34 885266138,VIP,Activo,164,Animales,Vino siglo deseo difícil.,93.08,143,Agotado,93.08,6163.19,2025-09,2025,9,Juan Luis Briones
136,47,2025-09-10,159.57,33.51,15.39,Pendiente,136,21,7,425.47,47,Juan Luis,Briones,victorinobastida@example.com,+34 885266138,VIP,Activo,21,Base,Se social favor sólo psoe.,425.47,332,Disponible,2978.29,6163.19,2025-09,2025,9,Juan Luis Briones
136,47,2025-09-10,159.57,33.51,15.39,Pendiente,136,161,2,189.27,47,Juan Luis,Briones,victorinobastida@example.com,+34 885266138,VIP,Activo,161,Cuales,Vía sola valores entrar capacidad chile últimos.,189.27,468,Agotado,378.54,6163.19,2025-09,2025,9,Juan Luis Briones
136,47,2025-09-10,159.57,33.51,15.39,Pendiente,136,181,8,262.69,47,Juan Luis,Briones,victorinobastida@example.com,+34 885266138,VIP,Activo,181,Mes,Barcelona capital razones pueden pasar tampoco.,262.69,115,Disponible,2101.52,6163.19,2025-09,2025,9,Juan Luis Briones
136,47,2025-09-10,159.57,33.51,15.39,Pendiente,136,11,4,152.94,47,Juan Luis,Briones,victorinobastida@example.com,+34 885266138,VIP,Activo,11,Muerte,Programas largo destino señor militar base.,152.94,406,Disponible,611.76,6163.19,2025-09,2025,9,Juan Luis Briones
137,234,2025-11-22,1515.29,318.21,52.31,Pendiente,137,14,2,189.89,234,Epifanio,Balaguer,bllorente@example.org,+34973010172,VIP,Activo,14,Asociación,Futuro mano ellos hubiera llega campaña máximo.,189.89,409,Agotado,379.78,6006.62,2025-11,2025,11,Epifanio Balaguer
137,234,2025-11-22,1515.29,318.21,52.31,Pendiente,137,168,6,301.18,234,Epifanio,Balaguer,bllorente@example.org,+34973010172,VIP,Activo,168,Encuentra,Cargo esos quien sectores voluntad.,301.18,211,Disponible,1807.08,6006.62,2025-11,2025,11,Epifanio Balaguer
137,234,2025-11-22,1515.29,318.21,52.31,Pendiente,137,80,8,477.47,234,Epifanio,Balaguer,bllorente@example.org,+34973010172,VIP,Activo,80,Tenemos,Izquierda pueblo meses años.,477.47,20,Agotado,3819.76,6006.62,2025-11,2025,11,Epifanio Balaguer
138,47,2025-03-09,1330.77,279.46,41.83,Pendiente,138,101,4,65.27,47,Juan Luis,Briones,victorinobastida@example.com,+34 885266138,VIP,Activo,101,Siendo,Juego interés hoy internacional.,65.27,195,Disponible,261.08,7038.1900000000005,2025-03,2025,3,Juan Luis Briones
138,47,2025-03-09,1330.77,279.46,41.83,Pendiente,138,17,4,159.63,47,Juan Luis,Briones,victorinobastida@example.com,+34 885266138,VIP,Activo,17,Pasó,Tan proyectos si tierra fuerzas popular.,159.63,336,Agotado,638.52,7038.1900000000005,2025-03,2025,3,Juan Luis Briones
138,47,2025-03-09,1330.77,279.46,41.83,Pendiente,138,21,3,425.47,47,Juan Luis,Briones,victorinobastida@example.com,+34 885266138,VIP,Activo,21,Base,Se social favor sólo psoe.,425.47,332,Disponible,1276.41,7038.1900000000005,2025-03,2025,3,Juan Luis Briones
138,47,2025-03-09,1330.77,279.46,41.83,Pendiente,138,54,10,369.62,47,Juan Luis,Briones,victorinobastida@example.com,+34 885266138,VIP,Activo,54,Fecha,Mayor río eran peor podía comunicación.,369.62,346,Agotado,3696.2,7038.1900000000005,2025-03,2025,3,Juan Luis Briones
138,47,2025-03-09,1330.77,279.46,41.83,Pendiente,138,23,1,493.23,47,Juan Luis,Briones,victorinobastida@example.com,+34 885266138,VIP,Activo,23,Así,Hombres poco y vuelta pequeño vuelta sociedad.,493.23,179,Disponible,493.23,7038.1900000000005,2025-03,2025,3,Juan Luis Briones
138,47,2025-03-09,1330.77,279.46,41.83,Pendiente,138,99,5,134.55,47,Juan Luis,Briones,victorinobastida@example.com,+34 885266138,VIP,Activo,99,Dicen,Uno conjunto principales abril.,134.55,419,Disponible,672.75,7038.1900000000005,2025-03,2025,3,Juan Luis Briones
140,9,2025-05-25,1908.71,400.83,44.02,Pagada,140,24,4,194.75,9,Rosenda,Nevado,montserratbravo@example.com,+34932 405 725,Regular,Inactivo,24,Podemos,Hicieron número y poco niños.,194.75,183,Agotado,779.0,1725.35,2025-05,2025,5,Rosenda Nevado
140,9,2025-05-25,1908.71,400.83,44.02,Pagada,140,161,5,189.27,9,Rosenda,Nevado,montserratbravo@example.com,+34932 405 725,Regular,Inactivo,161,Cuales,Vía sola valores entrar capacidad chile últimos.,189.27,468,Agotado,946.35,1725.35,2025-05,2025,5,Rosenda Nevado
141,52,2025-10-10,896.85,188.34,66.65,Pagada,141,79,6,108.65,52,Ana Sofía,Calderón,qllopis@example.net,+34 941 565 087,Premium,Inactivo,79,Humana,Orden necesidad m casi.,108.65,476,Agotado,651.9000000000001,4324.1,2025-10,2025,10,Ana Sofía Calderón
141,52,2025-10-10,896.85,188.34,66.65,Pagada,141,80,6,477.47,52,Ana Sofía,Calderón,qllopis@example.net,+34 941 565 087,Premium,Inactivo,80,Tenemos,Izquierda pueblo meses años.,477.47,20,Agotado,2864.82,4324.1,2025-10,2025,10,Ana Sofía Calderón
141,52,2025-10-10,896.85,188.34,66.65,Pagada,141,132,2,365.29,52,Ana Sofía,Calderón,qllopis@example.net,+34 941 565 087,Premium,Inactivo,132,Sala,Primera parte tomar las.,365.29,480,Disponible,730.58,4324.1,2025-10,2025,10,Ana Sofía Calderón
141,52,2025-10-10,896.85,188.34,66.65,Pagada,141,106,6,12.8,52,Ana Sofía,Calderón,qllopis@example.net,+34 941 565 087,Premium,Inactivo,106,Cosas,García ciento medios datos fuerzas derechos pone un.,12.8,281,Agotado,76.80000000000001,4324.1,2025-10,2025,10,Ana Sofía Calderón
142,290,2025-04-04,1906.63,400.39,13.82,Pendiente,142,74,6,155.29,290,Herminia,Agudo,ribasgaspar@example.org,+34 856 109 082,Premium,Inactivo,74,Puerta,Precisamente voy vez república u militar.,155.29,404,Agotado,931.74,931.74,2025-04,2025,4,Herminia Agudo
143,120,2025-05-27,1685.25,353.9,19.33,Pendiente,143,91,1,206.95,120,Simón,Ocaña,jmartorell@example.com,+34983 233 531,Premium,Activo,91,España,Industria estoy hora gonzález madre.,206.95,474,Disponible,206.95,1241.52,2025-05,2025,5,Simón Ocaña
143,120,2025-05-27,1685.25,353.9,19.33,Pendiente,143,76,1,379.02,120,Simón,Ocaña,jmartorell@example.com,+34983 233 531,Premium,Activo,76,Había,Suelo orden victoria precio.,379.02,239,Disponible,379.02,1241.52,2025-05,2025,5,Simón Ocaña
143,120,2025-05-27,1685.25,353.9,19.33,Pendiente,143,110,1,250.8,120,Simón,Ocaña,jmartorell@example.com,+34983 233 531,Premium,Activo,110,Información,Problema contra deseo seguir ii.,250.8,315,Agotado,250.8,1241.52,2025-05,2025,5,Simón Ocaña
143,120,2025-05-27,1685.25,353.9,19.33,Pendiente,143,8,1,404.75,120,Simón,Ocaña,jmartorell@example.com,+34983 233 531,Premium,Activo,8,Quién,Uno hora diversos salida junto para educación.,404.75,366,Agotado,404.75,1241.52,2025-05,2025,5,Simón Ocaña
144,43,2025-10-06,1547.76,325.03,73.61,Cancelada,144,168,8,301.18,43,Feliciana,Lorenzo,blancabienvenida@example.com,+34 843485204,Premium,Inactivo,168,Encuentra,Cargo esos quien sectores voluntad.,301.18,211,Disponible,2409.44,8762.85,2025-10,2025,10,Feliciana Lorenzo
144,43,2025-10-06,1547.76,325.03,73.61,Cancelada,144,195,1,173.64,43,Feliciana,Lorenzo,blancabienvenida@example.com,+34 843485204,Premium,Inactivo,195,Español,Educación palabras millones jorge fuentes.,173.64,5,Disponible,173.64,8762.85,2025-10,2025,10,Feliciana Lorenzo
144,43,2025-10-06,1547.76,325.03,73.61,Cancelada,144,115,5,366.21,43,Feliciana,Lorenzo,blancabienvenida@example.com,+34 843485204,Premium,Inactivo,115,Este,Precisamente fue debe fuego primero futuro.,366.21,469,Agotado,1831.05,8762.85,2025-10,2025,10,Feliciana Lorenzo
144,43,2025-10-06,1547.76,325.03,73.61,Cancelada,144,22,5,359.18,43,Feliciana,Lorenzo,blancabienvenida@example.com,+34 843485204,Premium,Inactivo,22,Cuales,Fútbol especial luz especie sangre acerca.,359.18,37,Disponible,1795.9,8762.85,2025-10,2025,10,Feliciana Lorenzo
144,43,2025-10-06,1547.76,325.03,73.61,Cancelada,144,21,6,425.47,43,Feliciana,Lorenzo,blancabienvenida@example.com,+34 843485204,Premium,Inactivo,21,Base,Se social favor sólo psoe.,425.47,332,Disponible,2552.82,8762.85,2025-10,2025,10,Feliciana Lorenzo
145,255,2025-09-06,1265.94,265.85,6.73,Pendiente,145,161,8,189.27,255,Ana Belén,Ugarte,eusebia55@example.com,+34944 895 004,Premium,Activo,161,Cuales,Vía sola valores entrar capacidad chile últimos.,189.27,468,Agotado,1514.16,2034.48,2025-09,2025,9,Ana Belén Ugarte
145,255,2025-09-06,1265.94,265.85,6.73,Pendiente,145,157,8,65.04,255,Ana Belén,Ugarte,eusebia55@example.com,+34944 895 004,Premium,Activo,157,España,Si s grande años presencia serán servicios poco.,65.04,72,Agotado,520.32,2034.48,2025-09,2025,9,Ana Belén Ugarte
146,273,2025-05-31,1109.61,233.02,67.71,Pagada,146,91,6,206.95,273,Oriana,Sánchez,gallardoanna@example.com,+34849636040,Premium,Inactivo,91,España,Industria estoy hora gonzález madre.,206.95,474,Disponible,1241.6999999999998,3817.8599999999997,2025-05,2025,5,Oriana Sánchez
146,273,2025-05-31,1109.61,233.02,67.71,Pagada,146,150,6,429.36,273,Oriana,Sánchez,gallardoanna@example.com,+34849636040,Premium,Inactivo,150,Falta,Trabajo entonces derechos sector quien parecía él.,429.36,306,Disponible,2576.16,3817.8599999999997,2025-05,2025,5,Oriana Sánchez
147,272,2026-01-11,98.15,20.61,33.97,Pagada,147,125,4,199.13,272,Francisco Javier,Llanos,febeherrero@example.org,+34928 399 657,Regular,Inactivo,125,Habría,Esa encuentra nuevas iba políticos etapa ese seguir.,199.13,334,Disponible,796.52,2269.25,2026-01,2026,1,Francisco Javier Llanos
147,272,2026-01-11,98.15,20.61,33.97,Pagada,147,128,3,490.91,272,Francisco Javier,Llanos,febeherrero@example.org,+34928 399 657,Regular,Inactivo,128,Le,Mirada entonces pie.,490.91,305,Disponible,1472.73,2269.25,2026-01,2026,1,Francisco Javier Llanos
148,142,2025-12-30,1708.24,358.73,52.86,Pagada,148,137,2,467.39,142,Isaías,Gámez,srosell@example.com,+34971 128 749,Premium,Inactivo,137,Metros,Fondo total derechos comercio alto congreso.,467.39,6,Agotado,934.78,3759.14,2025-12,2025,12,Isaías Gámez
148,142,2025-12-30,1708.24,358.73,52.86,Pagada,148,147,1,281.76,142,Isaías,Gámez,srosell@example.com,+34971 128 749,Premium,Inactivo,147,Enero,Eran otro programas los sino.,281.76,363,Disponible,281.76,3759.14,2025-12,2025,12,Isaías Gámez
148,142,2025-12-30,1708.24,358.73,52.86,Pagada,148,182,10,254.26,142,Isaías,Gámez,srosell@example.com,+34971 128 749,Premium,Inactivo,182,Especialmente,Meses cosas luz volver reforma necesidad duda.,254.26,340,Disponible,2542.6,3759.14,2025-12,2025,12,Isaías Gámez
149,154,2025-04-02,1033.01,216.93,65.53,Pendiente,149,160,7,90.09,154,Sarita,Salamanca,teodoro15@example.org,+34800 66 77 97,VIP,Activo,160,Sala,Largo puso situación noche operación calle.,90.09,148,Agotado,630.63,630.63,2025-04,2025,4,Sarita Salamanca
150,290,2025-02-24,792.27,166.38,50.37,Pagada,150,153,8,197.04,290,Herminia,Agudo,ribasgaspar@example.org,+34 856 109 082,Premium,Inactivo,153,Cuestión,Experiencia secretario nosotros fuerte estudio cuarto mayoría.,197.04,250,Agotado,1576.32,3379.7200000000003,2025-02,2025,2,Herminia Agudo
150,290,2025-02-24,792.27,166.38,50.37,Pagada,150,84,4,450.85,290,Herminia,Agudo,ribasgaspar@example.org,+34 856 109 082,Premium,Inactivo,84,Llegar,Una consecuencia cosas español éste queda.,450.85,346,Agotado,1803.4,3379.7200000000003,2025-02,2025,2,Herminia Agudo
151,254,2025-08-08,112.8,23.69,84.35,Cancelada,151,97,6,388.66,254,Cecilia,Arias,abilio24@example.org,+34869165008,Premium,Inactivo,97,Plan,Vista trata problemas varias fuera.,388.66,322,Disponible,2331.96,2331.96,2025-08,2025,8,Cecilia Arias
153,99,2025-07-27,1178.12,247.41,17.75,Pendiente,153,145,7,443.0,99,Elías,Paniagua,pablo52@example.com,+34 941 02 26 38,Regular,Activo,145,Allí,Gran ahí palabra.,443.0,127,Disponible,3101.0,7923.02,2025-07,2025,7,Elías Paniagua
153,99,2025-07-27,1178.12,247.41,17.75,Pendiente,153,110,6,250.8,99,Elías,Paniagua,pablo52@example.com,+34 941 02 26 38,Regular,Activo,110,Información,Problema contra deseo seguir ii.,250.8,315,Agotado,1504.8000000000002,7923.02,2025-07,2025,7,Elías Paniagua
153,99,2025-07-27,1178.12,247.41,17.75,Pendiente,153,71,8,67.09,99,Elías,Paniagua,pablo52@example.com,+34 941 02 26 38,Regular,Activo,71,Fuerte,Junio desarrollo muchas ya grandes pues puso.,67.09,299,Agotado,536.72,7923.02,2025-07,2025,7,Elías Paniagua
153,99,2025-07-27,1178.12,247.41,17.75,Pendiente,153,144,10,278.05,99,Elías,Paniagua,pablo52@example.com,+34 941 02 26 38,Regular,Activo,144,Quizá,Al texto fuego esa.,278.05,147,Agotado,2780.5,7923.02,2025-07,2025,7,Elías Paniagua
155,123,2025-11-18,202.24,42.47,44.22,Pendiente,155,34,8,16.85,123,César,Valencia,rosalva80@example.org,+34826 458 200,VIP,Inactivo,34,Guerra,Justicia pesetas luego partido hoy.,16.85,324,Agotado,134.8,134.8,2025-11,2025,11,César Valencia
